NormalizationList__Lookup (NormalizationList__Lookup)	Public	fffff800`325f151c
NormalizationList__Unlock (NormalizationList__Unlock)	Public	fffff800`325f154c
Normalization__AppendDecomposedChar (Normalization__AppendDecomposedChar)	Public	fffff800`329bc65c
Normalization__CanCombinableCharactersCombine (Normalization__CanCombinableCharactersCombine)	Public	fffff800`329bc76c
Normalization__CanCombineWithStartBase (Normalization__CanCombineWithStartBase)	Public	fffff800`329bc8d0
Normalization__CanCombineWithStartFirstPair (Normalization__CanCombineWithStartFirstPair)	Public	fffff800`329bc91c
Normalization__GetCharacterInfo (Normalization__GetCharacterInfo)	Public	fffff800`329bc9a8
Normalization__GetFirstDecomposedCharPlane0 (Normalization__GetFirstDecomposedCharPlane0)	Public	fffff800`329bc9e4
Normalization__GetLastChar (Normalization__GetLastChar)	Public	fffff800`329bca50
Normalization__GetSecondAndThirdDecomposedCharPlane0 (Normalization__GetSecondAndThirdDecomposedCharPlane0)	Public	fffff800`329bcb2c
Normalization__GetSecondDecomposedCharPlane0 (Normalization__GetSecondDecomposedCharPlane0)	Public	fffff800`329bcbf8
Normalization__GetThirdAndLastDecomposedCharPlane0 (Normalization__GetThirdAndLastDecomposedCharPlane0)	Public	fffff800`329bcc6c
Normalization__GuessCharCountBySize (Normalization__GuessCharCountBySize)	Public	fffff800`329bcce0
Normalization__IsNormalized (Normalization__IsNormalized)	Public	fffff800`329bcd08
Normalization__LoadClassMapExceptions (Normalization__LoadClassMapExceptions)	Public	fffff800`329bd1f0
Normalization__LoadTables (Normalization__LoadTables)	Public	fffff800`329bd244
Normalization__Normalize (Normalization__Normalize)	Public	fffff800`329bd3c8
Normalization__NormalizeCharacter (Normalization__NormalizeCharacter)	Public	fffff800`329bd58c
Normalization__PageLookup (Normalization__PageLookup)	Public	fffff800`329bddcc
Normalization__TableLookup (Normalization__TableLookup)	Public	fffff800`329bdde4
NtAcceptConnectPort (NtAcceptConnectPort)	Public	fffff800`326fc5b0
NtAccessCheck (NtAccessCheck)	Public	fffff800`32309030
NtAccessCheckAndAuditAlarm (NtAccessCheckAndAuditAlarm)	Public	fffff800`32784de0
NtAccessCheckByType (NtAccessCheckByType)	Public	fffff800`322e4240
NtAccessCheckByTypeAndAuditAlarm (NtAccessCheckByTypeAndAuditAlarm)	Public	fffff800`3273a830
NtAccessCheckByTypeResultList (NtAccessCheckByTypeResultList)	Public	fffff800`325f2ac0
NtAccessCheckByTypeResultListAndAuditAlarm (NtAccessCheckByTypeResultListAndAuditAlarm)	Public	fffff800`329ca430
NtAccessCheckByTypeResultListAndAuditAlarmByHandle (NtAccessCheckByTypeResultListAndAuditAlarmByHandle)	Public	fffff800`329ca4e0
NtAcquireCrossVmMutant (NtAcquireCrossVmMutant)	Public	fffff800`32a021f0
NtAcquireProcessActivityReference (void)	Private	fffff800`3275b320
NtAcquireProcessActivityReference$filt$0 (void)	Private	fffff800`32877437
NtAddAtom (NtAddAtom)	Public	fffff800`32a020d0
NtAddAtomEx (void)	Private	fffff800`3273a6b0
NtAddBootEntry (NtAddBootEntry)	Public	fffff800`329fecc0
NtAddDriverEntry (NtAddDriverEntry)	Public	fffff800`329fecf0
NtAdjustGroupsToken (void)	Private	fffff800`3273c2e0
NtAdjustPrivilegesToken (void)	Private	fffff800`32703520
NtAdjustTokenClaimsAndDeviceGroups (NtAdjustTokenClaimsAndDeviceGroups)	Public	fffff800`327f05a0
NtAlertResumeThread (NtAlertResumeThread)	Public	fffff800`329b25c0
NtAlertResumeThread$filt$0 (void)	Private	fffff800`329b26a4
NtAlertThread (NtAlertThread)	Public	fffff800`329b26e0
NtAlertThreadByThreadId (NtAlertThreadByThreadId)	Public	fffff800`3271f1e0
NtAllocateLocallyUniqueId (NtAllocateLocallyUniqueId)	Public	fffff800`3271b860
NtAllocateLocallyUniqueId$filt$0 (void)	Private	fffff800`32876750
NtAllocateReserveObject (void)	Private	fffff800`32752db0
NtAllocateUserPhysicalPages (NtAllocateUserPhysicalPages)	Public	fffff800`3297d330
NtAllocateUserPhysicalPagesEx (NtAllocateUserPhysicalPagesEx)	Public	fffff800`3297d350
NtAllocateUuids (void)	Private	fffff800`327581a0
NtAllocateUuids$filt$0 (void)	Private	fffff800`32877285
NtAllocateUuids$filt$1 (void)	Private	fffff800`328772b9
NtAllocateVirtualMemory (void)	Private	fffff800`3270cd20
NtAllocateVirtualMemory$filt$0 (void)	Private	fffff800`32876440
NtAllocateVirtualMemory$filt$1 (void)	Private	fffff800`3287647c
NtAllocateVirtualMemoryEx (NtAllocateVirtualMemoryEx)	Public	fffff800`3270c9b0
NtAlpcAcceptConnectPort (NtAlpcAcceptConnectPort)	Public	fffff800`326fda40
NtAlpcCancelMessage (void)	Private	fffff800`326fc050
NtAlpcConnectPort (NtAlpcConnectPort)	Public	fffff800`326fd6b0
NtAlpcConnectPortEx (NtAlpcConnectPortEx)	Public	fffff800`326fd630
NtAlpcCreatePort (NtAlpcCreatePort)	Public	fffff800`326fc9f0
NtAlpcCreatePortSection (NtAlpcCreatePortSection)	Public	fffff800`32702d60
NtAlpcCreateResourceReserve (void)	Private	fffff800`327470e0
NtAlpcCreateSectionView (void)	Private	fffff800`32781a50
NtAlpcCreateSecurityContext (void)	Private	fffff800`32783de0
NtAlpcDeletePortSection (void)	Private	fffff800`32737f10
NtAlpcDeleteResourceReserve (NtAlpcDeleteResourceReserve)	Public	fffff800`3287d4b0
NtAlpcDeleteSectionView (void)	Private	fffff800`327372c0
NtAlpcDeleteSecurityContext (void)	Private	fffff800`32787800
NtAlpcDisconnectPort (NtAlpcDisconnectPort)	Public	fffff800`326da3b0
NtAlpcImpersonateClientContainerOfPort (NtAlpcImpersonateClientContainerOfPort)	Public	fffff800`32965d60
NtAlpcImpersonateClientOfPort (void)	Private	fffff800`3278afa0
NtAlpcOpenSenderProcess (void)	Private	fffff800`326fd730
NtAlpcOpenSenderThread (void)	Private	fffff800`326fc640
NtAlpcQueryInformation (void)	Private	fffff800`32719780
NtAlpcQueryInformationMessage (void)	Private	fffff800`327a4c20
NtAlpcRevokeSecurityContext (NtAlpcRevokeSecurityContext)	Public	fffff800`32965fb0
NtAlpcSendWaitReceivePort (void)	Private	fffff800`326a1c90
NtAlpcSetInformation (NtAlpcSetInformation)	Public	fffff800`326686c0
NtApphelpCacheControl (void)	Private	fffff800`3277f2a0
NtAreMappedFilesTheSame (void)	Private	fffff800`327f6680
NtAssignProcessToJobObject (void)	Private	fffff800`327dc9c0
NtAssociateWaitCompletionPacket (void)	Private	fffff800`32325070
NtAssociateWaitCompletionPacket$filt$0 (void)	Private	fffff800`3243efa0
NtCallEnclave (NtCallEnclave)	Public	fffff800`32428620
NtCallbackReturn (NtCallbackReturn)	Public	fffff800`324222c0
NtCancelIoFile (void)	Private	fffff800`32753440
NtCancelIoFileEx (NtCancelIoFileEx)	Public	fffff800`3274a6d0
NtCancelSynchronousIoFile (NtCancelSynchronousIoFile)	Public	fffff800`32936aa0
NtCancelTimer (void)	Private	fffff800`3225f9c0
NtCancelTimer2 (NtCancelTimer2)	Public	fffff800`322fa590
NtCancelWaitCompletionPacket (void)	Private	fffff800`322db730
NtChangeProcessState (NtChangeProcessState)	Public	fffff800`329ae5a0
NtChangeThreadState (NtChangeThreadState)	Public	fffff800`329ae790
NtClearEvent (void)	Private	fffff800`3271ccd0
NtClose (void)	Private	fffff800`32689fc0
NtCloseObjectAuditAlarm (void)	Private	fffff800`327373f0
NtCommitComplete (NtCommitComplete)	Public	fffff800`323de460
NtCommitEnlistment (NtCommitEnlistment)	Public	fffff800`323de480
NtCommitRegistryTransaction (void)	Private	fffff800`3265ae40
NtCommitTransaction (NtCommitTransaction)	Public	fffff800`323de4a0
NtCompactKeys (NtCompactKeys)	Public	fffff800`3290d9c0
NtCompareObjects (NtCompareObjects)	Public	fffff800`3272e2f0
NtCompareSigningLevels (NtCompareSigningLevels)	Public	fffff800`3275ff80
NtCompareTokens (void)	Private	fffff800`32661a60
NtCompleteConnectPort (NtCompleteConnectPort)	Public	fffff800`32755a10
NtCompressKey (NtCompressKey)	Public	fffff800`3290dc90
NtConnectPort (NtConnectPort)	Public	fffff800`326fce00
NtContinue (NtContinue)	Public	fffff800`3241deb0
NtContinueEx (NtContinueEx)	Public	fffff800`3241dec0
NtConvertBetweenAuxiliaryCounterAndPerformanceCounter (NtConvertBetweenAuxiliaryCounterAndPerformanceCounter)	Public	fffff800`32a05f80
NtCopyFileChunk (NtCopyFileChunk)	Public	fffff800`32656bd0
NtCopyFileChunk$filt$0 (void)	Private	fffff800`326570a6
NtCopyFileChunk$filt$1 (void)	Private	fffff800`326570c0
NtCopyFileChunk$filt$2 (void)	Private	fffff800`326570da
NtCreateCrossVmEvent (NtCreateCrossVmEvent)	Public	fffff800`329fb0f0
NtCreateCrossVmMutant (NtCreateCrossVmMutant)	Public	fffff800`32a022c0
NtCreateDebugObject (NtCreateDebugObject)	Public	fffff800`32928520
NtCreateDebugObject$filt$0 (void)	Private	fffff800`329286e9
NtCreateDebugObject$filt$1 (void)	Private	fffff800`329286b5
NtCreateDirectoryObject (NtCreateDirectoryObject)	Public	fffff800`3273bcf0
NtCreateDirectoryObjectEx (NtCreateDirectoryObjectEx)	Public	fffff800`3273bcd0
NtCreateEnclave (NtCreateEnclave)	Public	fffff800`3297a6b0
NtCreateEnclave$filt$0 (void)	Private	fffff800`3297aaf9
NtCreateEnclave$filt$1 (void)	Private	fffff800`3297aabf
NtCreateEnclave$filt$2 (void)	Private	fffff800`3297ab33
NtCreateEnclave$filt$3 (void)	Private	fffff800`3297ab6d
NtCreateEnlistment (NtCreateEnlistment)	Public	fffff800`323de4c0
NtCreateEvent (NtCreateEvent)	Public	fffff800`32699bb0
NtCreateEventPair (NtCreateEventPair)	Public	fffff800`327f05a0
NtCreateFile (NtCreateFile)	Public	fffff800`326b8930
NtCreateIRTimer (NtCreateIRTimer)	Public	fffff800`327664d0
NtCreateIoCompletion (NtCreateIoCompletion)	Public	fffff800`327311e0
NtCreateIoCompletion$filt$0 (void)	Private	fffff800`32876c32
NtCreateIoCompletion$filt$1 (void)	Private	fffff800`32876c66
NtCreateIoRing (NtCreateIoRing)	Public	fffff800`329385d0
NtCreateIoRing$filt$0 (void)	Private	fffff800`32938ad5
NtCreateIoRing$filt$2 (void)	Private	fffff800`32938abb
NtCreateIoRing$fin$1 (void)	Private	fffff800`32938aef
NtCreateJobObject (void)	Private	fffff800`327ddc70
NtCreateJobObject$filt$0 (void)	Private	fffff800`32878455
NtCreateJobObject$filt$1 (void)	Private	fffff800`32878489
NtCreateJobSet (NtCreateJobSet)	Public	fffff800`327f04d0
NtCreateKey (NtCreateKey)	Public	fffff800`327e5200
NtCreateKeyTransacted (void)	Private	fffff800`327e50a0
NtCreateKeyTransacted_Stub (NtCreateKeyTransacted_Stub)	Public	fffff800`32a2d028
NtCreateKeyedEvent (void)	Private	fffff800`3284f1a0
NtCreateKeyedEvent$filt$0 (void)	Private	fffff800`32878851
NtCreateKeyedEvent$filt$1 (void)	Private	fffff800`32878885
NtCreateLowBoxToken (void)	Private	fffff800`326c7d50
NtCreateMailslotFile (void)	Private	fffff800`3265fb40
NtCreateMutant (NtCreateMutant)	Public	fffff800`32723380
NtCreateNamedPipeFile (void)	Private	fffff800`327461f0
NtCreatePagingFile (NtCreatePagingFile)	Public	fffff800`32845050
NtCreatePartition (NtCreatePartition)	Public	fffff800`329b2c80
NtCreatePort (NtCreatePort)	Public	fffff800`326fc000
NtCreatePrivateNamespace (void)	Private	fffff800`326c6930
NtCreateProcess (NtCreateProcess)	Public	fffff800`329ac620
NtCreateProcessEx (NtCreateProcessEx)	Public	fffff800`329ac6b0
NtCreateProcessStateChange (NtCreateProcessStateChange)	Public	fffff800`329ae980
NtCreateProcessStateChange$filt$0 (void)	Private	fffff800`329aeb21
NtCreateProcessStateChange$filt$1 (void)	Private	fffff800`329aeb55
NtCreateProfile (NtCreateProfile)	Public	fffff800`32a060b0
NtCreateProfileEx (NtCreateProfileEx)	Public	fffff800`32a06190
NtCreateRegistryTransaction (void)	Private	fffff800`3275c9f0
NtCreateResourceManager (NtCreateResourceManager)	Public	fffff800`323de4e0
NtCreateSection (void)	Private	fffff800`32698a60
NtCreateSectionEx (NtCreateSectionEx)	Public	fffff800`3296ba90
NtCreateSemaphore (void)	Private	fffff800`32699d80
NtCreateSymbolicLinkObject (void)	Private	fffff800`32742fe0
NtCreateThread (NtCreateThread)	Public	fffff800`329ac750
NtCreateThread$filt$0 (void)	Private	fffff800`329acab3
NtCreateThreadEx (void)	Private	fffff800`326ee920
NtCreateThreadStateChange (NtCreateThreadStateChange)	Public	fffff800`329aeb90
NtCreateThreadStateChange$filt$0 (void)	Private	fffff800`329aed31
NtCreateThreadStateChange$filt$1 (void)	Private	fffff800`329aed65
NtCreateTimer (void)	Private	fffff800`3272dd20
NtCreateTimer2 (void)	Private	fffff800`32666950
NtCreateToken (NtCreateToken)	Public	fffff800`329cbab0
NtCreateTokenEx (void)	Private	fffff800`32701870
NtCreateTransaction (NtCreateTransaction)	Public	fffff800`323de500
NtCreateTransactionManager (NtCreateTransactionManager)	Public	fffff800`323de520
NtCreateUserProcess (NtCreateUserProcess)	Public	fffff800`327a9cd0
NtCreateUserProcess$filt$0 (void)	Private	fffff800`328779ec
NtCreateWaitCompletionPacket (NtCreateWaitCompletionPacket)	Public	fffff800`32728730
NtCreateWaitCompletionPacket$filt$0 (void)	Private	fffff800`32876a9c
NtCreateWaitCompletionPacket$filt$1 (void)	Private	fffff800`32876ad0
NtCreateWaitablePort (NtCreateWaitablePort)	Public	fffff800`326fbfb0
NtCreateWnfStateName (void)	Private	fffff800`327ac5c0
NtCreateWnfStateName$filt$0 (void)	Private	fffff800`32877ac3
NtCreateWnfStateName$filt$1 (void)	Private	fffff800`32877a89
NtCreateWorkerFactory (void)	Private	fffff800`326665d0
NtCreateWorkerFactory$filt$0 (void)	Private	fffff800`328725d4
NtDebugActiveProcess (NtDebugActiveProcess)	Public	fffff800`32928730
NtDebugContinue (NtDebugContinue)	Public	fffff800`32928950
NtDebugContinue$filt$0 (void)	Private	fffff800`32928b08
NtDelayExecution (void)	Private	fffff800`326923f0
NtDeleteAtom (NtDeleteAtom)	Public	fffff800`32736d50
NtDeleteBootEntry (NtDeleteBootEntry)	Public	fffff800`329fed20
NtDeleteDriverEntry (NtDeleteDriverEntry)	Public	fffff800`329feeb0
NtDeleteFile (NtDeleteFile)	Public	fffff800`3280cb30
NtDeleteKey (void)	Private	fffff800`3266bed0
NtDeleteObjectAuditAlarm (NtDeleteObjectAuditAlarm)	Public	fffff800`329ca5a0
NtDeletePrivateNamespace (NtDeletePrivateNamespace)	Public	fffff800`327f4310
NtDeleteValueKey (void)	Private	fffff800`32666de0
NtDeleteWnfStateData (NtDeleteWnfStateData)	Public	fffff800`32859e80
NtDeleteWnfStateName (void)	Private	fffff800`327ac000
NtDeleteWnfStateName$filt$0 (void)	Private	fffff800`32877a15
NtDeviceIoControlFile (NtDeviceIoControlFile)	Public	fffff800`32688b80
NtDirectGraphicsCall (NtDirectGraphicsCall)	Public	fffff800`327f05a0
NtDisableLastKnownGood (void)	Private	fffff800`32807780
NtDisplayString (NtDisplayString)	Public	fffff800`329f84c0
NtDrawText (NtDrawText)	Public	fffff800`32638220
NtDuplicateObject (void)	Private	fffff800`327b42f0
NtDuplicateObject$filt$0 (void)	Private	fffff800`32877e30
NtDuplicateToken (NtDuplicateToken)	Public	fffff800`327b9eb0
NtEnableLastKnownGood (void)	Private	fffff800`32806830
NtEnumerateBootEntries (NtEnumerateBootEntries)	Public	fffff800`329ff040
NtEnumerateBootEntries$filt$0 (void)	Private	fffff800`329ff654
NtEnumerateBootEntries$filt$1 (void)	Private	fffff800`329ff61a
NtEnumerateDriverEntries (NtEnumerateDriverEntries)	Public	fffff800`329ff6a0
NtEnumerateDriverEntries$filt$0 (void)	Private	fffff800`329ffb17
NtEnumerateDriverEntries$filt$1 (void)	Private	fffff800`329ffadd
NtEnumerateKey (void)	Private	fffff800`3267b790
NtEnumerateSystemEnvironmentValuesEx (NtEnumerateSystemEnvironmentValuesEx)	Public	fffff800`329ffb60
NtEnumerateSystemEnvironmentValuesEx$filt$0 (void)	Private	fffff800`329ffd17
NtEnumerateSystemEnvironmentValuesEx$filt$1 (void)	Private	fffff800`329ffce3
NtEnumerateTransactionObject (NtEnumerateTransactionObject)	Public	fffff800`323de540
NtEnumerateValueKey (void)	Private	fffff800`32679e00
NtExtendSection (void)	Private	fffff800`327ee7d0
NtFilterBootOption (NtFilterBootOption)	Public	fffff800`329cd210
NtFilterToken (void)	Private	fffff800`326c5f80
NtFilterTokenEx (NtFilterTokenEx)	Public	fffff800`327f05a0
NtFindAtom (void)	Private	fffff800`327b3480
NtFlushBuffersFile (NtFlushBuffersFile)	Public	fffff800`3273bfc0
NtFlushBuffersFileEx (void)	Private	fffff800`3273bff0
NtFlushInstallUILanguage (void)	Private	fffff800`3285a910
NtFlushInstructionCache (NtFlushInstructionCache)	Public	fffff800`32755a10
NtFlushKey (void)	Private	fffff800`3271c4b0
NtFlushProcessWriteBuffers (NtFlushProcessWriteBuffers)	Public	fffff800`32314b70
NtFlushVirtualMemory (void)	Private	fffff800`327eca20
NtFlushWriteBuffer (NtFlushWriteBuffer)	Public	fffff800`32755a10
NtFreeUserPhysicalPages (NtFreeUserPhysicalPages)	Public	fffff800`3297d370
NtFreeUserPhysicalPages$filt$0 (void)	Private	fffff800`3297d8e1
NtFreeVirtualMemory (NtFreeVirtualMemory)	Public	fffff800`327c0230
NtFreeVirtualMemory$filt$0 (void)	Private	fffff800`328782e0
NtFreezeRegistry (NtFreezeRegistry)	Public	fffff800`3290de50
NtFreezeTransactions (NtFreezeTransactions)	Public	fffff800`323de560
NtFsControlFile (NtFsControlFile)	Public	fffff800`32729350
NtGetCachedSigningLevel (void)	Private	fffff800`32738390
NtGetCompleteWnfStateSubscription (void)	Private	fffff800`327acd90
NtGetCompleteWnfStateSubscription$filt$0 (void)	Private	fffff800`32877b03
NtGetCompleteWnfStateSubscription$filt$1 (void)	Private	fffff800`32877b37
NtGetContextThread (NtGetContextThread)	Public	fffff800`32760bf0
NtGetCurrentProcessorNumber (NtGetCurrentProcessorNumber)	Public	fffff800`329acf90
NtGetCurrentProcessorNumberEx (NtGetCurrentProcessorNumberEx)	Public	fffff800`329acff0
NtGetCurrentProcessorNumberEx$filt$0 (void)	Private	fffff800`329ad048
NtGetDevicePowerState (NtGetDevicePowerState)	Public	fffff800`32996da0
NtGetEnvironmentVariableEx (NtGetEnvironmentVariableEx)	Public	fffff800`329ffd60
NtGetMUIRegistryInfo (void)	Private	fffff800`327386a0
NtGetNextProcess (void)	Private	fffff800`3274c9f0
NtGetNextProcess$filt$0 (void)	Private	fffff800`32876f5a
NtGetNextProcess$filt$1 (void)	Private	fffff800`32876f94
NtGetNextThread (void)	Private	fffff800`32750bf0
NtGetNextThread$filt$0 (void)	Private	fffff800`3287704b
NtGetNextThread$filt$1 (void)	Private	fffff800`32877085
NtGetNlsSectionPtr (void)	Private	fffff800`327973a0
NtGetNlsSectionPtr$filt$0 (void)	Private	fffff800`3287788e
NtGetNotificationResourceManager (NtGetNotificationResourceManager)	Public	fffff800`323de580
NtGetWriteWatch (void)	Private	fffff800`32239990
NtGetWriteWatch$filt$0 (void)	Private	fffff800`3243b180
NtGetWriteWatch$filt$1 (void)	Private	fffff800`3243b196
NtImpersonateAnonymousToken (void)	Private	fffff800`32661590
NtImpersonateClientOfPort (NtImpersonateClientOfPort)	Public	fffff800`32965950
NtImpersonateThread (NtImpersonateThread)	Public	fffff800`326e7230
NtImpersonateThread$filt$0 (void)	Private	fffff800`32876176
NtInitializeEnclave (NtInitializeEnclave)	Public	fffff800`3297abb0
NtInitializeEnclave$filt$0 (void)	Private	fffff800`3297ae15
NtInitializeEnclave$filt$1 (void)	Private	fffff800`3297ae49
NtInitializeNlsFiles (void)	Private	fffff800`3273eaf0
NtInitializeNlsFiles$filt$0 (void)	Private	fffff800`32876e10
NtInitializeRegistry (void)	Private	fffff800`327647e0
NtInitiatePowerAction (void)	Private	fffff800`327fa200
NtIsProcessInJob (void)	Private	fffff800`327ddac0
NtIsSystemResumeAutomatic (NtIsSystemResumeAutomatic)	Public	fffff800`32804340
NtIsUILanguageComitted (NtIsUILanguageComitted)	Public	fffff800`32762740
NtListenPort (NtListenPort)	Public	fffff800`3285f520
NtLoadDriver (NtLoadDriver)	Public	fffff800`327d4100
NtLoadEnclaveData (NtLoadEnclaveData)	Public	fffff800`3297ae90
NtLoadEnclaveData$filt$0 (void)	Private	fffff800`3297b407
NtLoadEnclaveData$filt$1 (void)	Private	fffff800`3297b441
NtLoadEnclaveData$filt$2 (void)	Private	fffff800`3297b47b
NtLoadKey (NtLoadKey)	Public	fffff800`3285fe10
NtLoadKey2 (NtLoadKey2)	Public	fffff800`3280d150
NtLoadKey3 (NtLoadKey3)	Public	fffff800`327640c0
NtLoadKeyEx (NtLoadKeyEx)	Public	fffff800`327e3ff0
NtLockFile (NtLockFile)	Public	fffff800`32672d10
NtLockProductActivationKeys (void)	Private	fffff800`32808030
NtLockRegistryKey (NtLockRegistryKey)	Public	fffff800`3280a3f0
NtLockVirtualMemory (void)	Private	fffff800`32296bb0
NtMakePermanentObject (void)	Private	fffff800`32764e00
NtMakeTemporaryObject (void)	Private	fffff800`3275b7b0
NtManageHotPatch (void)	Private	fffff800`32743d20
NtManagePartition (void)	Private	fffff800`326e1900
NtManagePartition$filt$0 (void)	Private	fffff800`32875f5c
NtMapCMFModule (NtMapCMFModule)	Public	fffff800`32a04f50
NtMapCMFModule$fin$0 (void)	Private	fffff800`32a0595c
NtMapCMFModule$fin$1 (void)	Private	fffff800`32a05987
NtMapUserPhysicalPages (NtMapUserPhysicalPages)	Public	fffff800`3297d930
NtMapUserPhysicalPagesScatter (NtMapUserPhysicalPagesScatter)	Public	fffff800`3297dc00
NtMapViewOfSection (void)	Private	fffff800`3270c040
NtMapViewOfSectionEx (NtMapViewOfSectionEx)	Public	fffff800`32758500
NtModifyBootEntry (NtModifyBootEntry)	Public	fffff800`329ffe20
NtModifyDriverEntry (NtModifyDriverEntry)	Public	fffff800`329ffe50
NtNotifyChangeDirectoryFile (NtNotifyChangeDirectoryFile)	Public	fffff800`32740d30
NtNotifyChangeDirectoryFileEx (NtNotifyChangeDirectoryFileEx)	Public	fffff800`32740d90
NtNotifyChangeKey (NtNotifyChangeKey)	Public	fffff800`32665550
NtNotifyChangeMultipleKeys (void)	Private	fffff800`326655c0
NtNotifyChangeSession (void)	Private	fffff800`32720e00
NtOpenDirectoryObject (NtOpenDirectoryObject)	Public	fffff800`3271f3f0
NtOpenEnlistment (NtOpenEnlistment)	Public	fffff800`323de5a0
NtOpenEvent (void)	Private	fffff800`327e5ee0
NtOpenEventPair (NtOpenEventPair)	Public	fffff800`327f05a0
NtOpenFile (NtOpenFile)	Public	fffff800`326b5610
NtOpenIoCompletion (NtOpenIoCompletion)	Public	fffff800`329367f0
NtOpenIoCompletion$filt$0 (void)	Private	fffff800`3293689e
NtOpenIoCompletion$filt$1 (void)	Private	fffff800`329368d2
NtOpenJobObject (void)	Private	fffff800`327e2af0
NtOpenJobObject$filt$0 (void)	Private	fffff800`328784c3
NtOpenKey (NtOpenKey)	Public	fffff800`3271c440
NtOpenKeyEx (NtOpenKeyEx)	Public	fffff800`32685170
NtOpenKeyTransacted (NtOpenKeyTransacted)	Public	fffff800`3290df10
NtOpenKeyTransactedEx (void)	Private	fffff800`3273a560
NtOpenKeyTransactedEx_Stub (NtOpenKeyTransactedEx_Stub)	Public	fffff800`32a2d0a4
NtOpenKeyedEvent (NtOpenKeyedEvent)	Public	fffff800`32a065e0
NtOpenKeyedEvent$filt$0 (void)	Private	fffff800`32a066a1
NtOpenKeyedEvent$filt$1 (void)	Private	fffff800`32a0666d
NtOpenMutant (void)	Private	fffff800`327e5d60
NtOpenObjectAuditAlarm (void)	Private	fffff800`327403e0
NtOpenPartition (void)	Private	fffff800`3285ccb0
NtOpenPartition$filt$0 (void)	Private	fffff800`32878ba1
NtOpenPartition$filt$1 (void)	Private	fffff800`32878bd5
NtOpenPrivateNamespace (void)	Private	fffff800`326c51a0
NtOpenProcess (NtOpenProcess)	Public	fffff800`327b9350
NtOpenProcessToken (NtOpenProcessToken)	Public	fffff800`327b8fc0
NtOpenProcessTokenEx (void)	Private	fffff800`327b9590
NtOpenRegistryTransaction (NtOpenRegistryTransaction)	Public	fffff800`3290df30
NtOpenResourceManager (NtOpenResourceManager)	Public	fffff800`323de5c0
NtOpenSection (NtOpenSection)	Public	fffff800`327e5fb0
NtOpenSemaphore (NtOpenSemaphore)	Public	fffff800`327e5e30
NtOpenSession (NtOpenSession)	Public	fffff800`327e7120
NtOpenSession$filt$0 (void)	Private	fffff800`328784fd
NtOpenSymbolicLinkObject (NtOpenSymbolicLinkObject)	Public	fffff800`3271a990
NtOpenThread (NtOpenThread)	Public	fffff800`32781f00
NtOpenThreadToken (NtOpenThreadToken)	Public	fffff800`32788350
NtOpenThreadTokenEx (void)	Private	fffff800`32788370
NtOpenTimer (NtOpenTimer)	Public	fffff800`329faee0
NtOpenTransaction (NtOpenTransaction)	Public	fffff800`323de5e0
NtOpenTransactionManager (NtOpenTransactionManager)	Public	fffff800`323de600
NtPlugPlayControl (void)	Private	fffff800`3277aa40
NtPlugPlayGetDeviceInterfaceEnabled (_NtPlugPlayGetDeviceInterfaceEnabled)	Public	fffff800`3277fcf0
NtPlugPlayGetDeviceProperty (_NtPlugPlayGetDeviceProperty)	Public	fffff800`326be954
NtPlugPlayGetDeviceRelatedDevice (_NtPlugPlayGetDeviceRelatedDevice)	Public	fffff800`326bdab0
NtPlugPlayGetDeviceRelationsList (_NtPlugPlayGetDeviceRelationsList)	Public	fffff800`32760538
NtPlugPlayGetDeviceStatus (_NtPlugPlayGetDeviceStatus)	Public	fffff800`326bd33c
NtPowerInformation (void)	Private	fffff800`326d8b20
NtPrePrepareComplete (NtPrePrepareComplete)	Public	fffff800`323de620
NtPrePrepareEnlistment (NtPrePrepareEnlistment)	Public	fffff800`323de640
NtPrepareComplete (NtPrepareComplete)	Public	fffff800`323de660
NtPrepareEnlistment (NtPrepareEnlistment)	Public	fffff800`323de680
NtPrivilegeCheck (void)	Private	fffff800`32703d60
NtPrivilegeObjectAuditAlarm (void)	Private	fffff800`32814640
NtPrivilegedServiceAuditAlarm (void)	Private	fffff800`32751210
NtPropagationComplete (NtPropagationComplete)	Public	fffff800`323de6a0
NtPropagationFailed (NtPropagationFailed)	Public	fffff800`323de6c0
NtProtectVirtualMemory (void)	Private	fffff800`327c5d40
NtPssCaptureVaSpaceBulk (NtPssCaptureVaSpaceBulk)	Public	fffff800`32a06e70
NtPulseEvent (void)	Private	fffff800`326fa5c0
NtQueryAttributesFile (void)	Private	fffff800`327ab260
NtQueryAuxiliaryCounterFrequency (NtQueryAuxiliaryCounterFrequency)	Public	fffff800`32a06200
NtQueryBootEntryOrder (NtQueryBootEntryOrder)	Public	fffff800`329ffe80
NtQueryBootEntryOrder$filt$0 (void)	Private	fffff800`32a000b8
NtQueryBootEntryOrder$filt$1 (void)	Private	fffff800`32a00084
NtQueryBootOptions (NtQueryBootOptions)	Public	fffff800`32a00100
NtQueryBootOptions$filt$0 (void)	Private	fffff800`32a003c9
NtQueryBootOptions$filt$1 (void)	Private	fffff800`32a00395
NtQueryDebugFilterState (NtQueryDebugFilterState)	Public	fffff800`3236e500
NtQueryDefaultLocale (NtQueryDefaultLocale)	Public	fffff800`32737450
NtQueryDefaultLocale$filt$0 (void)	Private	fffff800`32876d1a
